,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
3828,Everyday,Logic & Marshmello,spotify:track:4EAV2cKiqKP5UPZmY6dejk,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.42200000000000004,149.908,204747,4,64.64520999999999,9,1
3829,Crash,Gwen Stefani,spotify:track:6HJxf2Vnveoo5Hm7sZ7qOp,0.785,0.929,9,-1.635,1,0.0424,0.0192,0.0,0.873,0.93,126.23,246613,4,33.839,12,1
3830,G'd Up,Snoop Dogg Presents Tha Eastsidaz,spotify:track:1zIXpzuCC7FM4kECt2eEzu,0.9079999999999999,0.763,1,-5.739,1,0.28,0.0395,0.0,0.0646,0.593,97.10600000000001,273467,4,23.51463,11,1
3831,N 2 Gether Now,Limp Bizkit Featuring Method Man,spotify:track:5SEBSAio1N77Vbrj1cAEGb,0.752,0.753,6,-7.721,0,0.35700000000000004,0.114,0.0,0.317,0.604,102.54899999999999,289867,4,83.74483000000001,6,1
3832,What's A Guy Gotta Do,Joe Nichols,spotify:track:3AiNYdRmhXcv7KCFHZOddA,0.625,0.966,5,-3.908,1,0.0668,0.609,8.89e-05,0.0667,0.929,170.19400000000002,141947,4,28.920820000000003,7,1
3833,Raise 'Em Up,Keith Urban Featuring Eric Church,spotify:track:3YimpODfNhxj3rN81v4WvE,0.609,0.7879999999999999,4,-7.855,1,0.0416,0.645,3.72e-05,0.174,0.54,108.053,184947,4,110.41883,5,1
3834,"1,000 Eyes",Death,spotify:track:0YCZoL87Sipyc2hWVSN1yP,0.35100000000000003,0.993,6,-5.511,0,0.131,3.4899999999999995e-05,0.005229999999999999,0.184,0.0762,109.51100000000001,268653,4,38.87768,9,0
3835,To Sing A Metal Song,Van Canto,spotify:track:6glz93wNTfgfzqeZJA8xWD,0.535,0.9420000000000001,11,-4.861000000000001,0,0.0428,0.0128,0.0,0.35700000000000004,0.6970000000000001,166.013,204893,4,51.38922,13,0
3836,Pitchblack Darkness - Live @ North Sea Jazz 2009 (Thanks to Radio 6),Kyteman,spotify:track:172rokzevgRbCgSUpro3Vf,0.5529999999999999,0.526,8,-11.331,1,0.11800000000000001,0.626,3.6e-05,0.9640000000000001,0.321,92.38,292813,4,37.9794,10,0
3837,Improvisation 4,Joe Mcphee,spotify:track:5lzPBa5bh2FMGrifVJRCWA,0.532,0.467,6,-18.887999999999998,1,0.654,0.738,0.0546,0.102,0.536,112.781,159373,5,26.47865,9,0
3838,Subliminal Heavy Metal - Original Version,Carnifull Trio,spotify:track:2UvgupGVaCx11Xzd9TQt7J,0.573,0.45299999999999996,2,-15.017000000000001,1,0.856,0.993,0.34700000000000003,0.07,0.308,101.45,38348,1,0.0,2,0
3839,Chebika - Claudio Mate Metal Remix,Stefano Patarnello,spotify:track:6mROeSH4rYgOi2eQZlngJx,0.624,0.863,7,-8.142000000000001,0,0.03,3.78e-06,0.945,0.0849,0.0394,119.993,386000,4,58.49511999999999,12,0
3840,Jack The Ripper,The Horrors,spotify:track:036xR1iWc38PTkNtjb3U5L,0.157,0.922,0,-6.494,1,0.086,2.99e-06,0.575,0.273,0.163,101.964,179813,4,52.053470000000004,9,0
3841,"King of Pride Rock - From ""The Lion King""/Score",Hans Zimmer,spotify:track:3z77rOV9F5tywihter6BoE,0.0909,0.21100000000000002,5,-17.872,1,0.0398,0.693,0.58,0.138,0.0787,74.867,357373,4,31.76469,15,0
3842,Black Metal Rap,Mosh36,spotify:track:0yzJpEwK4flCdjT6iXBYbn,0.7809999999999999,0.851,1,-5.937,1,0.26,0.0466,0.0,0.141,0.272,86.02600000000001,174500,4,145.44093999999998,4,0
3843,Elly,Dj Spinna,spotify:track:3fUbSafV5oCqOv1S4wAmQG,0.728,0.43,6,-5.619,1,0.159,0.00698,0.743,0.0354,0.774,179.888,146685,4,46.35983,6,0
3844,Totális metál,Pokolgép,spotify:track:10I05qQazgeb9Zfl6gWyPM,0.39,0.977,7,-4.801,1,0.276,0.00413,0.733,0.319,0.34299999999999997,175.61700000000002,224133,4,50.45133,9,0
3845,Metal La La La,NanowaR of Steel,spotify:track:31a3CzpDht2rOLZZtRX73q,0.539,0.747,11,-4.771,0,0.0605,0.00352,0.000475,0.122,0.48100000000000004,100.057,289080,4,48.62724,9,0
3846,Resurrection by Erection - Live,Powerwolf,spotify:track:2yqTuKRmaEr9H2Xmgto6Z1,0.20800000000000002,0.847,3,-5.864,0,0.193,0.00795,2.24e-06,0.7879999999999999,0.204,78.265,360573,4,20.870060000000002,14,0
3847,Call Me When You're Sober,Evanescence,spotify:track:663Karu2rvKLdnY0eo1n3M,0.45,0.883,7,-4.093999999999999,1,0.0524,0.00193,0.0,0.293,0.32799999999999996,93.41,214707,4,49.57497,8,1
3848,Come Back To Me,David Cook,spotify:track:55r33uTqnLglVMHb1qeWOd,0.47600000000000003,0.895,4,-4.857,1,0.0299,0.0101,1.02e-06,0.127,0.632,108.087,248000,4,23.60003,10,1
3849,There's A Small Hotel,Bill Charlap Trio,spotify:track:1vd6bplZvB2edAjNd9bR7l,0.61,0.15,9,-20.559,0,0.0352,0.852,0.8590000000000001,0.106,0.205,104.815,401493,4,67.97595,19,0
3850,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),Juicy J,spotify:track:7EZPH9Px3gXlxD5KJDwtwc,0.871,0.743,2,-5.442,1,0.27699999999999997,0.00212,0.0,0.141,0.5760000000000001,130.977,278827,4,46.232620000000004,16,0
3851,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,spotify:track:2bSk87AVkCIIC3Bcligq1z,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.97799999999998,247055,4,42.92595,9,1
3852,Promise,Jagged Edge,spotify:track:1X1KDnhTnb28tpJlgOV3lD,0.7509999999999999,0.568,5,-5.431,0,0.0872,0.136,0.0,0.0288,0.6459999999999999,128.002,246720,4,39.90498,7,1
3853,Lust For Life,Girls,spotify:track:72DTGt2tVAL6ATVhzVjvkk,0.25,0.705,6,-6.044,1,0.0313,0.0101,0.377,0.128,0.45799999999999996,154.299,145293,4,50.47381,6,0
3854,Call My Name,Prince,spotify:track:1NtMkOgf5U9YMaXyuEIRn2,0.622,0.574,5,-5.0680000000000005,0,0.155,0.685,0.0,0.111,0.405,113.984,315773,4,59.07281999999999,8,1
3855,Falling Down - Edit,This Wild Life,spotify:track:6jRNplNtd8xT0sc4iUJyW5,0.43700000000000006,0.773,2,-4.095,0,0.0373,0.0356,1.64e-05,0.19,0.43200000000000005,92.50299999999999,191861,4,37.76439,7,0
3856,I'm A King,P$C Featuring T.I. & Lil Scrappy,spotify:track:5h21AlYy4mgHfQp9jUAUGi,0.73,0.483,0,-8.959,1,0.327,0.0428,0.0,0.10300000000000001,0.535,168.049,212800,4,24.33991,10,1
3857,Amor para Sonhar,Barrio Jazz Gang,spotify:track:3JZg1vj1XlweTsbALwJH2s,0.722,0.868,4,-7.886,0,0.0472,0.466,0.0109,0.145,0.943,97.986,255739,4,50.30004,12,0
3858,Goodbye Earl,Dixie Chicks,spotify:track:7rqaqQurHzR5xHAhdm1gmM,0.705,0.7,0,-7.38,1,0.0295,0.0192,0.0,0.0755,0.765,122.84100000000001,258640,4,30.82077,11,1
3859,Noorie,Bally Sagoo,spotify:track:5jX8ZbNuTE5Z6gEsSmDryo,0.624,0.503,8,-8.088,0,0.0256,0.0439,0.000773,0.10099999999999999,0.5479999999999999,94.113,371440,4,28.934690000000003,17,0
3860,Pussy Motherfuckerz - D-Fence Remix,Endymion,spotify:track:3txHkfFFEeMRblGlfe1kdm,0.657,0.997,8,-0.591,1,0.19899999999999998,0.0691,0.0,0.222,0.16899999999999998,100.036,140250,4,20.11958,8,0
3861,Jelly Roll Blues,Jimmie Davis,spotify:track:759SxPDEOVgY6WzwEj0pIU,0.68,0.225,5,-11.999,1,0.0543,0.956,6.38e-05,0.12,0.8320000000000001,102.48100000000001,171760,4,28.71865,9,0
3862,Breed To Breathe - Live,Napalm Death,spotify:track:5SRUljUmfqsZiAAsMi74T6,0.303,0.9990000000000001,2,-4.678,1,0.145,0.000317,0.32299999999999995,0.9470000000000001,0.0394,119.984,179120,3,31.96545,8,0
3863,Got It All,Eve & Jadakiss,spotify:track:0wQqyhLetDqk3waR7JSttl,0.79,0.755,1,-5.992000000000001,1,0.45899999999999996,0.0152,3.570000000000001e-05,0.41100000000000003,0.627,95.052,227227,4,34.41765,10,1
3864,Say It - Illenium Remix,Flume,spotify:track:1wfZdPy5FRWsdWaAEOG0Ml,0.48200000000000004,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.42700000000000005,149.69,267200,4,15.85002,12,0
3865,The Long Way,Brett Eldredge,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,208720,4,49.30503,9,1
3866,Heart Skips A Beat,Olly Murs Featuring Chiddy Bang,spotify:track:52VJwrmQflskeWoV0OmEEh,0.7709999999999999,0.9129999999999999,9,-2.884,1,0.0505,0.128,0.0,0.0732,0.924,110.584,202093,4,33.11562,10,1
3867,Only Time,Enya,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,3,-13.744000000000002,1,0.0301,0.841,0.6609999999999999,0.11199999999999999,0.213,82.803,218547,4,33.61878,9,1
3868,The Matrimony,Wale Featuring Usher,spotify:track:7vlPI45Zzzk0palLdKry4k,0.41600000000000004,0.7120000000000001,5,-6.671,0,0.384,0.43799999999999994,0.0,0.0642,0.581,78.015,395951,4,23.64515,13,1
3869,"Amore che nasce (From ""C'era una volta"")",Piero Piccioni,spotify:track:4RlsJ3ZDWYfAUrLz6rrJsh,0.106,0.301,9,-16.16,1,0.0384,0.985,0.887,0.355,0.128,91.868,176040,4,49.19996,9,0
3870,The Metal Lady Boy,Tankard,spotify:track:3sHhYuUlTBCiRNbJZwBeZy,0.499,0.98,8,-3.52,0,0.0547,0.0115,0.0,0.289,0.365,90.053,299853,4,57.45098,13,0
3871,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,spotify:track:4aWxp4mBOnWIUDlXb4ngaV,0.831,0.826,8,-6.28,0,0.324,0.255,0.0,0.107,0.716,132.958,294040,4,36.27406,15,1
3872,Rub Anotha Dub,Walker & Royce,spotify:track:3mnpVW7HeT2wvRgX1iFaJx,0.7070000000000001,0.789,0,-7.3389999999999995,1,0.0713,0.00072,0.627,0.521,0.63,125.991,266667,4,31.43593,14,0
3873,Critter,Angerfist,spotify:track:06km1i0kuZtgOwkvrdSXlk,0.406,0.996,5,-1.115,1,0.20199999999999999,0.0025,0.308,0.0919,0.285,170.12099999999998,183529,4,25.777910000000002,10,0
3874,Unretrofied,The Dillinger Escape Plan,spotify:track:0jHt88E5zeabxoTM3c0W1t,0.48100000000000004,0.833,11,-5.619,0,0.079,0.0004980000000000001,0.000857,0.265,0.265,120.079,337747,4,35.91695,12,0
3875,Want U,Lo-Fi-Fnk,spotify:track:76mMWZjD4GeYg0ybSHnv9T,0.667,0.7140000000000001,4,-5.276,0,0.344,0.00771,0.000153,0.271,0.615,124.935,323653,4,30.51432,14,0
3876,Baby Sitter,DaBaby Featuring Offset,spotify:track:7f1zjZG77S891Uv4O68yfk,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.39399999999999996,92.506,157693,4,43.33546,8,1
3877,Blue Aphrodite,Jens Buchert,spotify:track:5ovM96XM7jgTMTLh5Cixel,0.569,0.46299999999999997,1,-12.440999999999999,1,0.0284,0.237,0.733,0.14800000000000002,0.218,109.039,190000,4,23.139210000000002,13,0
3878,Sweet But Psycho,Ava Max,spotify:track:25sgk305KZfyuqVBQIahim,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,4,31.15073,9,1
3879,Every Time I Hear That Song,Blake Shelton,spotify:track:0c4ICGb0jvszKj3KPR59JU,0.523,0.725,2,-5.4479999999999995,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,214800,4,24.84958,8,1
3880,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.21600000000000003,82.03399999999999,202805,4,61.60524,7,1
3881,Game Over (Flip),Lil' Flip,spotify:track:79lmvU7Qmc8QpXilbSk37z,0.813,0.59,8,-8.998,1,0.37799999999999995,0.00106,5.07e-05,0.0809,0.602,159.961,232467,4,38.94443,8,1
3882,My Life Would Suck Without You,Kelly Clarkson,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982,211493,4,41.97422,9,1
3883,Beautiful Crazy,Luke Combs,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.552,0.402,11,-7.431,1,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,193200,4,44.046859999999995,7,1
3884,Focus,H.E.R.,spotify:track:3tZs3nVjySLbL320lP4mvs,0.415,0.313,1,-12.945,0,0.0561,0.255,1.4000000000000001e-05,0.11699999999999999,0.0875,84.95299999999999,200133,4,37.04544,13,1
3885,Dedication,Nipsey Hussle Featuring Kendrick Lamar,spotify:track:6fIjnWrv46njJHLDAY2JdC,0.512,0.7340000000000001,8,-5.4479999999999995,0,0.43799999999999994,0.431,0.0,0.226,0.168,93.995,245813,4,70.26801,9,1
3886,Molokai Slide,Ehukai,spotify:track:0nvFnhFthibvSO9Y6TwGvW,0.845,0.374,5,-13.413,1,0.0653,0.46,0.0,0.0833,0.961,115.036,241059,4,22.7535,11,0
3887,Point of No Return (2012 Re-Recorded Original),Exposé,spotify:track:1D7zUEVWkGSXDRIhGdvbOu,0.608,0.9109999999999999,9,-5.247000000000001,0,0.0411,0.0212,4.9e-05,0.0263,0.8440000000000001,119.991,209000,4,16.032870000000003,11,0
3888,When All Is Said and Done,Somewhere Off Jazz Street,spotify:track:13G1l32JmzvOxfQakbhk6E,0.6890000000000001,0.0339,1,-24.863000000000003,0,0.037000000000000005,0.41700000000000004,0.547,0.0995,0.0876,84.01899999999999,544521,4,41.78613,25,0
3889,Tu Meri,Vishal-Shekhar,spotify:track:39TJkE0AEkfWii8VB3JqSV,0.679,0.688,8,-5.522,1,0.0293,0.0773,0.0,0.7040000000000001,0.424,127.95100000000001,257089,4,22.74823,15,0
3890,Chosen Paradize - Whos You Daddy?,Chosen Few,spotify:track:1qRM6tpHkETRDvr8Jo8vLk,0.5539999999999999,0.81,7,-5.277,1,0.0387,0.000117,0.162,0.184,0.174,180.011,270000,4,33.37601,12,0
3891,Airwave [Mix Cut] - Original Mix,Rank 1,spotify:track:26IwKRZHFfH2PgTH2eNXx9,0.6509999999999999,0.882,0,-9.9,1,0.0426,0.000126,0.8909999999999999,0.294,0.0653,137.998,347827,4,54.50131,14,0
3892,I'm Old Fashioned,Cassandra Wilson,spotify:track:6KIh0xv79hVtnIumlNty4u,0.511,0.397,8,-15.15,1,0.0923,0.0301,0.0,0.0698,0.521,135.218,183960,4,23.35495,10,0
3893,Satisfy,Rivers & Robots,spotify:track:6yeHcSBnMKbTJL8g5DHTcr,0.616,0.42,4,-12.078,0,0.0254,0.588,9.44e-05,0.0932,0.305,82.029,206281,4,24.380770000000002,10,0
3894,Pocketful Of Sunshine,Natasha Bedingfield,spotify:track:1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.8960000000000004,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907,4,24.08364,9,1
3895,Hellraiser - VNV Nation Remix,Suicide Commando,spotify:track:53SYH7zZomYLOBSMNUW1Xl,0.524,0.894,2,-9.573,1,0.0328,0.000364,0.846,0.15,0.212,140.003,403573,4,30.590559999999996,15,0
3896,Just Another Day - Live,Lisa McClendon,spotify:track:2cLrLtfuGVA5R4S1EIYbC3,0.622,0.718,0,-4.974,0,0.0566,0.605,0.0,0.754,0.5660000000000001,98.67200000000001,301973,4,61.8374,10,0
3897,White Horse,Taylor Swift,spotify:track:6wn61Fzx9XMxQmieLpoIhW,0.578,0.34,0,-8.027000000000001,1,0.0264,0.305,0.0,0.10400000000000001,0.223,92.70200000000001,234427,4,39.9175,13,1
3898,My Baby You,Marc Anthony,spotify:track:124qDsjeZZkujOuer8gG45,0.44299999999999995,0.596,0,-5.3660000000000005,0,0.0294,0.688,0.0,0.16699999999999998,0.18600000000000003,115.59700000000001,236960,4,54.61786,12,1
3899,Child Protective Services Theme Song,Nero's Day At Disneyland,spotify:track:7jiHQLMcsttiSiffAPwqCH,0.723,0.96,1,-1.7819999999999998,1,0.141,0.15,0.623,0.0471,0.883,165.864,105653,3,17.38524,6,0
3900,Ghost Mountain,The Unicorns,spotify:track:6qkOSOyMbMLVj1zJlcPEPx,0.6729999999999999,0.43,11,-8.97,1,0.0434,0.624,0.0411,0.08199999999999999,0.605,79.939,190247,4,30.86975,8,0
3901,Break Out,Brother Firetribe,spotify:track:6qjCY8gRdLJAjYVpp4lk1T,0.401,0.882,4,-3.427,0,0.0492,0.000272,2.41e-06,0.0765,0.3,127.89299999999999,283013,4,35.17511,11,0
3902,Making Christmas,Rise Against,spotify:track:0M6ARNKil2pnlY2wy09w3o,0.515,0.97,1,-4.825,1,0.0621,6.21e-05,0.008190000000000001,0.149,0.609,163.908,207213,4,24.031470000000002,9,0
3903,False Alarm,The Weeknd,spotify:track:4oeaIftdpT3JuZLcCkKmVE,0.518,0.6759999999999999,8,-6.372999999999999,0,0.0744,0.0324,3.6200000000000006e-05,0.18899999999999997,0.19699999999999998,173.998,220307,4,19.0226,11,1
3904,Maps,Yeah Yeah Yeahs,spotify:track:0hDQV9X1Da5JrwhK8gu86p,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.5529999999999999,0.124,119.78299999999999,219987,4,30.52869,9,1
3905,You're The Only One,Maria Mena,spotify:track:5GdUQQ8WYOSwpgMad7k7Gy,0.687,0.584,9,-6.492999999999999,1,0.0326,0.0231,0.0,0.146,0.524,123.956,165000,4,23.08641,10,1
3906,Adhān,Arve Henriksen,spotify:track:6z73wjcf9actsqCh729UVr,0.191,0.0732,6,-21.855999999999998,0,0.0455,0.977,0.929,0.344,0.157,68.93,200890,4,30.82065,9,0
3907,With U,SwuM,spotify:track:0rNpm25xLsckCS9JPAgpwP,0.414,0.309,1,-11.857999999999999,0,0.0343,0.863,0.8190000000000001,0.0923,0.184,90.02600000000001,218667,4,77.70398,6,0
3908,Don't Stop Believin',Glee Cast,spotify:track:6rjnRocdCULjLF61x2NR5e,0.473,0.604,7,-4.034,1,0.0337,0.038,0.0,0.10300000000000001,0.271,123.85700000000001,232000,4,32.48745,12,1
3909,Feel That Fire,Dierks Bentley,spotify:track:0U7Q336Pth6J3mPy736fQq,0.41200000000000003,0.833,1,-3.865,1,0.0352,0.371,1.28e-05,0.20800000000000002,0.669,179.84599999999998,201507,4,16.784329999999997,11,1
3910,Domino,Jessie J,spotify:track:6MAdEUilV2p9RQUqE5bMAK,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.7929999999999999,126.977,231693,4,38.160090000000004,8,1
3911,With Love,Hilary Duff,spotify:track:7DjTfU6kIcoXaAO02f5EOz,0.852,0.8959999999999999,6,-5.465,0,0.0681,0.008870000000000001,6.0299999999999995e-05,0.0216,0.961,121.978,181000,4,18.80861,8,1
3912,People,Kat Frankie,spotify:track:4WjBrC6UgK2BVI0bnkMAtJ,0.46399999999999997,0.0749,8,-12.808,0,0.0353,0.987,0.0033299999999999996,0.109,0.184,81.193,370133,4,41.9059,17,0
3913,"Fuck You, I'm Drunk",Paddy And The Rats,spotify:track:6CHvSvnf3VPuBZCtTPtRHL,0.32299999999999995,0.825,7,-3.323,1,0.0377,0.069,8.95e-06,0.301,0.478,190.015,166653,3,44.31617,8,0
3914,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",spotify:track:21iEEekDSvQjVARSQ4dpXY,0.64,0.591,7,-7.441,1,0.32,0.251,0.0,0.665,0.5329999999999999,83.132,318213,4,24.74359,10,1
3915,"Ma, I Don't Love Her",Clipse Featuring Faith Evans,spotify:track:3VbPE4nMEkIB9PWWquCSGB,0.802,0.757,6,-3.1519999999999997,0,0.271,0.4,0.0,0.0389,0.922,97.181,257493,4,63.19311999999999,12,1
3916,Thinking Of You,George FitzGerald,spotify:track:2YhX2w40YJm26IKdC7Xlmp,0.727,0.8320000000000001,0,-6.308,0,0.0662,0.0414,0.804,0.0314,0.747,122.99,319804,4,62.1128,11,0
3917,Love Myself,Hailee Steinfeld,spotify:track:36phXHOKx8rO7CMp2vNX4x,0.617,0.759,0,-6.785,0,0.0677,0.0026,0.0,0.419,0.324,122.925,218773,4,24.28174,8,1
3918,Barlights,fun.,spotify:track:4HBeHxm71PBKrc6MGtnAaZ,0.5529999999999999,0.7240000000000001,9,-5.531000000000001,1,0.067,0.16,0.0,0.0959,0.508,133.97799999999998,257360,4,37.967209999999994,8,0
3919,The Stud Farm Of Amazones,Misanthrope,spotify:track:38zBm34bOhiOfXCuBXWanu,0.37,0.9740000000000001,9,-4.183,1,0.13,1.93e-05,0.49700000000000005,0.18100000000000002,0.294,154.901,302560,4,25.99217,16,0
3920,No Money,Galantis,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0.6709999999999999,0.9159999999999999,6,-4.013999999999999,0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,189127,4,46.347229999999996,8,1
3921,Scarlet Ribbons (For Her Hair) - Remastered,Harry Belafonte,spotify:track:4FE4V3FN7xP8AfDIQe3wHE,0.34600000000000003,0.0765,9,-19.883,1,0.0368,0.924,0.0,0.10800000000000001,0.177,108.448,165973,3,45.95165,5,0
3922,Future Universal Histories,Solefald,spotify:track:1Ua8hlm9Qdzh7njb6DbDOH,0.261,0.925,4,-4.691,0,0.14400000000000002,0.00498,0.00433,0.28600000000000003,0.212,95.031,408125,4,36.61763,14,0
3923,Go On,George Strait,spotify:track:0xwGijsqQXxQTJqIVXCFvY,0.705,0.555,8,-8.488,1,0.0238,0.449,0.0149,0.254,0.48700000000000004,104.501,201760,4,25.34497,10,1
3924,Tujh Mein Rab Dikhta Hai - Ii,Shreya Ghoshal,spotify:track:4Q3oEhpsDommo2naYhCpAl,0.33399999999999996,0.3,2,-12.359000000000002,0,0.0377,0.863,1.62e-06,0.195,0.158,147.076,101799,4,23.249270000000003,5,0
3925,Victoriae & Triumphi Dominus,Turisas,spotify:track:3vYFXPju1Fr2yT7q74jrkW,0.307,0.466,6,-9.836,0,0.0293,0.00705,0.94,0.45399999999999996,0.564,159.836,87800,4,34.12363,5,0
3926,Hau Ruck,KMFDM,spotify:track:5mk9iwDa4Vy963TncErIFe,0.544,0.878,7,-7.157,1,0.0463,0.000312,0.853,0.38,0.147,100.007,321613,4,42.89428,13,0
3927,Hall Of Fame,The Script Featuring will.i.am,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,0.42100000000000004,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.12300000000000001,0.63,84.803,202533,4,22.82421,10,1
3928,Tempting Time,Animals As Leaders,spotify:track:3TwKLIOl2hIPDE7z7rvOH3,0.17,0.9309999999999999,1,-5.176,0,0.0832,2.3800000000000003e-05,0.915,0.165,0.102,170.097,323933,4,118.36804,9,0
3929,It Only Hurts When I'm Breathing,Shania Twain,spotify:track:4vumsuBIb2nEFKLuNaOeGO,0.322,0.585,1,-5.111000000000001,1,0.0296,0.382,0.0,0.134,0.42700000000000005,76.645,199467,4,19.92665,10,1
3930,We're Hardcore,Gord Downie,spotify:track:16Dl839t49apaASQsSJsf3,0.391,0.9840000000000001,4,-2.562,1,0.218,0.0148,0.00299,0.456,0.27399999999999997,138.85399999999998,105667,4,28.69515,7,0
3931,On Her Mind,Volumes,spotify:track:43ozsR0VR6m5VkQFGannGc,0.6,0.96,9,-4.152,0,0.10300000000000001,0.000433,2.64e-05,0.271,0.22699999999999998,120.022,223867,4,68.0919,9,0
3932,Sismo,División Minúscula,spotify:track:74RbuwSLTpIKA0RqOo5msR,0.568,0.754,10,-4.77,1,0.0443,0.0005639999999999999,0.0121,0.20800000000000002,0.6709999999999999,80.02199999999999,228067,4,24.7002,10,0
3933,Deep House Soul - JP and Jones Deep Remix,Vas Floyd,spotify:track:6ScpIcFRt1HuwQYATubnCD,0.716,0.731,4,-8.73,0,0.0451,0.0445,0.74,0.111,0.256,125.01899999999999,392640,4,47.058859999999996,15,0
3934,She Knows,Ne-Yo Featuring Juicy J,spotify:track:7seTcUFOhn5caSDbiSfsp0,0.706,0.5720000000000001,8,-5.7989999999999995,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,4,34.82205,9,1
3935,Dance of Lust,Freakshow,spotify:track:1ZlCP70vdRmQI4qMvPpXIS,0.452,0.983,2,1.137,0,0.0694,0.0013599999999999999,0.000192,0.133,0.556,148.829,216880,4,52.53548000000001,13,0
3936,The Pecan Tree,Deafheaven,spotify:track:0whlO9oEAYISh4plID7lXa,0.20600000000000002,0.785,9,-5.841,0,0.0493,5.12e-05,0.895,0.13699999999999998,0.201,124.353,686920,4,105.28568999999999,22,0
3937,My Baby,Lil' Romeo,spotify:track:0s9A4pUBLw68E76vY8LU9K,0.82,0.7609999999999999,1,-2.714,1,0.21899999999999997,0.0481,0.0,0.218,0.584,97.42299999999999,221000,4,32.797990000000006,9,1
3938,Dirt,Florida Georgia Line,spotify:track:5CXnIPD6rTjszYYQm6fY2P,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.5920000000000001,121.973,230587,4,36.085440000000006,7,1
3939,Nin-com-pop - T.leboeg Mix (Compilation Edit),Lali Puna,spotify:track:1tCEBa5vbnSAcWpcb3Tcpp,0.968,0.39799999999999996,0,-13.842,1,0.35,0.753,0.542,0.505,0.41600000000000004,125.991,285427,4,56.90178,10,0
3940,God Must Be Busy,Brooks & Dunn,spotify:track:3XREqhLzypw6NzrFg1RMsr,0.456,0.469,9,-7.688,1,0.0311,0.10099999999999999,6.500000000000001e-05,0.317,0.272,78.513,231440,4,39.51247,12,1
3941,Every Little Thing,Carly Pearce,spotify:track:1Dm4iAvqwYrZjgSFJNW5TG,0.636,0.428,0,-6.5120000000000005,1,0.0375,0.434,1.0199999999999999e-05,0.0903,0.32,139.91899999999998,181053,4,29.79872,9,1
3942,Metal,Chris Duke and the Royals,spotify:track:1Mg0m8LWtLlnhACkEuRZpT,0.575,0.9259999999999999,0,-6.9639999999999995,1,0.0539,0.000614,0.5870000000000001,0.0749,0.732,143.929,72584,4,27.28787,5,0
3943,Gnossienne: No. 3,Erik Satie,spotify:track:0m9m4AntGBQVd0B105Ua76,0.35,0.0316,9,-27.813000000000002,0,0.042,0.995,0.887,0.0985,0.0553,111.12299999999999,141600,4,21.2163,7,0
3944,You Belong With Me,Taylor Swift,spotify:track:3GCL1PydwsLodcpv0Ll1ch,0.687,0.7829999999999999,6,-4.44,1,0.0386,0.162,1.3500000000000001e-05,0.114,0.44299999999999995,129.964,231133,4,37.64689,10,1
3945,My Immortal,Evanescence,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.10099999999999999,79.012,262533,4,39.13163,12,1
3946,The Saints Are Coming,U2 & Green Day,spotify:track:6uQL0epVs9N9Bergafaf6x,0.315,0.81,4,-7.026,0,0.0468,0.0781,0.00321,0.152,0.11800000000000001,152.116,201907,4,33.25761,11,1
